TimeStep	Transitions	State	FearLevel	HungerLevel	PosX	posZ
2549	13	Hide	7	4	-0.4100	0.2677
2550	13	Hide	7	4	-0.4094	0.2651
2551	13	Hide	7	4	-0.4088	0.2625
2552	13	Hide	7	4	-0.4083	0.2600
2553	13	Hide	7	4	-0.4077	0.2574
2554	13	Hide	7	4	-0.4071	0.2549
2555	13	Hide	7	4	-0.4065	0.2523
2556	13	Hide	7	4	-0.4059	0.2497
2557	13	Hide	7	4	-0.4054	0.2472
2558	13	Hide	7	4	-0.4048	0.2446
2559	13	Hide	7	4	-0.4042	0.2421
2560	13	Hide	7	4	-0.4036	0.2395
2561	13	Hide	7	4	-0.4030	0.2369
2562	13	Hide	7	4	-0.4025	0.2344
2563	13	Hide	7	4	-0.4019	0.2318
2564	13	Hide	7	4	-0.4013	0.2293
2565	13	Hide	7	4	-0.4007	0.2267
2566	13	Hide	7	4	-0.4001	0.2241
2567	13	Hide	7	4	-0.3995	0.2216
2568	13	Hide	7	4	-0.3990	0.2190
2569	13	Hide	7	4	-0.3984	0.2165
2570	13	Hide	7	4	-0.3978	0.2139
2571	13	Hide	7	4	-0.3972	0.2113
2572	13	Hide	7	4	-0.3966	0.2088
2573	13	Hide	7	4	-0.3961	0.2062
2574	13	Hide	7	4	-0.3955	0.2037
2575	13	Hide	7	4	-0.3949	0.2011
2576	13	Hide	7	4	-0.3943	0.1985
2577	13	Hide	7	4	-0.3937	0.1960
2578	13	Hide	7	4	-0.3932	0.1934
2579	13	Hide	7	4	-0.3926	0.1909
2580	13	Hide	7	4	-0.3920	0.1883
2581	13	Hide	7	4	-0.3914	0.1857
2582	13	Hide	7	4	-0.3908	0.1832
2583	13	Hide	7	4	-0.3903	0.1806
2584	13	Hide	7	4	-0.3897	0.1781
2585	13	Hide	7	4	-0.3891	0.1755
2586	13	Hide	7	4	-0.3885	0.1730
2587	13	Hide	7	4	-0.3879	0.1704
2588	13	Hide	7	4	-0.3874	0.1678
2589	13	Hide	7	4	-0.3868	0.1653
2590	13	Hide	7	4	-0.3862	0.1627
2591	13	Hide	7	4	-0.3856	0.1602
2592	13	Hide	7	4	-0.3850	0.1576
2593	13	Hide	7	4	-0.3844	0.1550
2594	13	Hide	7	4	-0.3839	0.1525
2595	13	Hide	7	4	-0.3833	0.1499
2596	13	Hide	7	4	-0.3827	0.1474
2597	13	Hide	7	4	-0.3821	0.1448
2598	13	Hide	7	4	-0.3815	0.1422
2599	13	Hide	7	4	-0.3810	0.1397
2600	13	Hide	7	4	-0.3804	0.1371
2601	13	Hide	7	4	-0.3798	0.1346
2602	13	Hide	7	4	-0.3792	0.1320
2603	13	Hide	7	4	-0.3786	0.1294
2604	13	Hide	7	4	-0.3781	0.1269
2605	13	Hide	7	4	-0.3775	0.1243
2606	13	Hide	7	4	-0.3769	0.1218
2607	13	Hide	7	4	-0.3763	0.1192
2608	13	Hide	7	4	-0.3757	0.1166
2609	13	Hide	7	4	-0.3751	0.1141
2610	13	Hide	7	4	-0.3746	0.1115
2611	13	Hide	7	4	-0.3740	0.1090
2612	13	Hide	7	4	-0.3734	0.1064
2613	13	Hide	7	4	-0.3728	0.1038
2614	13	Hide	7	4	-0.3722	0.1013
2615	13	Hide	7	4	-0.3717	0.0987
2616	13	Hide	7	4	-0.3711	0.0962
2617	13	Hide	7	4	-0.3705	0.0936
2618	13	Hide	7	4	-0.3699	0.0910
2619	13	Hide	7	4	-0.3693	0.0885
2620	13	Hide	7	4	-0.3688	0.0859
2621	13	Hide	7	4	-0.3682	0.0834
2622	13	Hide	7	4	-0.3676	0.0808
2623	13	Hide	7	4	-0.3670	0.0782
2624	13	Hide	7	4	-0.3664	0.0757
2625	13	Hide	7	4	-0.3658	0.0731
2626	13	Hide	7	4	-0.3653	0.0706
2627	13	Hide	7	4	-0.3647	0.0680
2628	13	Hide	7	4	-0.3641	0.0654
2629	13	Hide	7	4	-0.3635	0.0629
2630	13	Hide	7	4	-0.3629	0.0603
2631	13	Hide	7	4	-0.3624	0.0578
2632	13	Hide	7	4	-0.3618	0.0552
2633	13	Hide	7	4	-0.3612	0.0526
2634	13	Hide	7	4	-0.3606	0.0501
2635	13	Hide	7	4	-0.3600	0.0475
2636	13	Hide	7	4	-0.3595	0.0450
2637	13	Hide	7	4	-0.3589	0.0424
2638	13	Hide	7	4	-0.3583	0.0398
2639	13	Hide	7	4	-0.3577	0.0373
2640	13	Hide	7	4	-0.3571	0.0347
2641	13	Hide	7	4	-0.3565	0.0322
2642	13	Hide	7	4	-0.3560	0.0296
2643	13	Hide	7	4	-0.3554	0.0271
2644	13	Hide	7	4	-0.3548	0.0245
2645	13	Hide	7	4	-0.3542	0.0219
2646	13	Hide	7	4	-0.3536	0.0194
2647	13	Hide	7	4	-0.3531	0.0168
2648	13	Hide	7	4	-0.3525	0.0143
2649	13	Hide	7	4	-0.3519	0.0117
2650	13	Hide	7	4	-0.3513	0.0091
2651	13	Hide	7	4	-0.3507	0.0066
2652	13	Hide	7	4	-0.3501	0.0040
2653	13	Hide	7	4	-0.3496	0.0015
2654	13	Hide	7	4	-0.3490	-0.0011
2655	13	Hide	7	4	-0.3484	-0.0037
2656	13	Hide	7	4	-0.3478	-0.0062
2657	13	Hide	7	4	-0.3472	-0.0088
2658	13	Hide	7	4	-0.3467	-0.0113
2659	13	Hide	7	4	-0.3461	-0.0139
2660	13	Hide	7	4	-0.3455	-0.0165
2661	13	Hide	7	4	-0.3449	-0.0190
2662	13	Hide	7	4	-0.3443	-0.0216
2663	13	Hide	7	4	-0.3437	-0.0241
2664	13	Hide	7	4	-0.3432	-0.0267
2665	13	Hide	7	4	-0.3426	-0.0293
2666	13	Hide	7	4	-0.3420	-0.0318
2667	13	Hide	7	4	-0.3414	-0.0344
2668	13	Hide	7	4	-0.3408	-0.0369
2669	13	Hide	7	4	-0.3403	-0.0395
2670	13	Hide	7	4	-0.3397	-0.0421
2671	13	Hide	7	4	-0.3391	-0.0446
2672	13	Hide	7	4	-0.3385	-0.0472
2673	13	Hide	7	4	-0.3379	-0.0497
2674	13	Hide	7	4	-0.3373	-0.0523
2675	13	Hide	7	4	-0.3368	-0.0549
2676	13	Hide	7	4	-0.3362	-0.0574
2677	13	Hide	7	4	-0.3356	-0.0600
2678	13	Hide	7	4	-0.3350	-0.0625
2679	13	Hide	7	4	-0.3344	-0.0651
2680	13	Hide	7	4	-0.3339	-0.0677
2681	13	Hide	7	4	-0.3333	-0.0702
2682	13	Hide	7	4	-0.3327	-0.0728
2683	13	Hide	7	4	-0.3321	-0.0753
2684	13	Hide	7	4	-0.3315	-0.0779
2685	13	Hide	7	4	-0.3309	-0.0804
2686	13	Hide	7	4	-0.3304	-0.0830
2687	13	Hide	7	4	-0.3298	-0.0856
2688	13	Hide	7	4	-0.3292	-0.0881
2689	13	Hide	7	4	-0.3286	-0.0907
2690	13	Hide	7	4	-0.3280	-0.0932
2691	13	Hide	7	4	-0.3274	-0.0958
2692	13	Hide	7	4	-0.3269	-0.0984
2693	13	Hide	7	4	-0.3263	-0.1009
2694	13	Hide	7	4	-0.3257	-0.1035
2695	13	Hide	7	4	-0.3251	-0.1060
2696	13	Hide	7	4	-0.3245	-0.1086
2697	13	Hide	7	4	-0.3240	-0.1112
2698	13	Hide	7	4	-0.3234	-0.1137
2699	13	Hide	7	4	-0.3228	-0.1163
2700	13	Hide	7	4	-0.3222	-0.1188
2701	13	Hide	7	4	-0.3216	-0.1214
2702	13	Hide	7	4	-0.3210	-0.1240
2703	13	Hide	7	4	-0.3205	-0.1265
2704	13	Hide	7	4	-0.3199	-0.1291
2705	13	Hide	7	4	-0.3193	-0.1316
2706	13	Hide	7	4	-0.3187	-0.1342
2707	13	Hide	7	4	-0.3181	-0.1368
2708	13	Hide	7	4	-0.3175	-0.1393
2709	13	Hide	7	4	-0.3170	-0.1419
2710	13	Hide	7	4	-0.3164	-0.1444
2711	13	Hide	7	4	-0.3158	-0.1470
2712	13	Hide	7	4	-0.3152	-0.1496
2713	13	Hide	7	4	-0.3146	-0.1521
2714	13	Hide	7	4	-0.3141	-0.1547
2715	13	Hide	7	4	-0.3135	-0.1572
2716	13	Hide	7	4	-0.3129	-0.1598
2717	13	Hide	7	4	-0.3123	-0.1623
2718	13	Hide	7	4	-0.3117	-0.1649
2719	13	Hide	7	4	-0.3111	-0.1675
2720	13	Hide	7	4	-0.3106	-0.1700
2721	13	Hide	7	4	-0.3100	-0.1726
2722	13	Hide	7	4	-0.3094	-0.1751
2723	13	Hide	7	4	-0.3088	-0.1777
2724	13	Hide	7	4	-0.3082	-0.1803
2725	13	Hide	7	4	-0.3076	-0.1828
2726	13	Hide	7	4	-0.3071	-0.1854
2727	13	Hide	7	4	-0.3065	-0.1879
2728	13	Hide	7	4	-0.3059	-0.1905
2729	13	Hide	7	4	-0.3053	-0.1931
2730	13	Hide	7	4	-0.3047	-0.1956
2731	13	Hide	7	4	-0.3041	-0.1982
2732	13	Hide	7	4	-0.3036	-0.2007
2733	13	Hide	7	4	-0.3030	-0.2033
2734	13	Hide	7	4	-0.3024	-0.2059
2735	13	Hide	7	4	-0.3018	-0.2084
2736	13	Hide	7	4	-0.3012	-0.2110
2737	13	Hide	7	4	-0.3007	-0.2135
2738	13	Hide	7	4	-0.3001	-0.2161
2739	13	Hide	7	4	-0.2995	-0.2187
2740	13	Hide	7	4	-0.2989	-0.2212
2741	13	Hide	7	4	-0.2983	-0.2238
2742	13	Hide	7	4	-0.2977	-0.2263
2743	13	Hide	7	4	-0.2972	-0.2289
2744	13	Hide	7	4	-0.2966	-0.2314
2745	13	Hide	7	4	-0.2960	-0.2340
2746	13	Hide	7	4	-0.2954	-0.2366
2747	13	Hide	7	4	-0.2948	-0.2391
2748	13	Hide	7	4	-0.2942	-0.2417
2749	13	Hide	7	4	-0.2937	-0.2442
2750	13	Hide	7	4	-0.2931	-0.2468
2751	13	Hide	7	4	-0.2925	-0.2494
